speaker_id,username,predicted,score,correct,gender,age,dialect,micro_make,micro_type,sampling_rate
20080805,anonymous,20080301,0.6186539,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.56786084,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20090617,0.66652656,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.60138583,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.5668975,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.4786492,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6073992,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.5906182,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6218081,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.678505,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.59750664,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.53382385,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6829183,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.473655,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6157336,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.48174196,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.67570925,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.39371097,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.6013291,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.61422956,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6268151,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6905393,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.5898496,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.68932784,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.7362604,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.61182755,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.673388,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.62230295,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.6901201,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.56358147,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.60513866,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.60357356,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6354677,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.57452726,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.54371244,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.5620965,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.66115487,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.66875374,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.45763502,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.61783075,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.5992591,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20090629,0.45467478,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.48638758,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.6629852,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.58600134,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.5446694,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.69755685,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6264672,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.54632205,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.6256564,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.7206708,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.5508301,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.5922894,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6989314,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.66327685,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.36545566,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.63024855,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.7128323,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6538081,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6446003,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.4722218,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.604715,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.5540332,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.60693955,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6126468,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6620097,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.61600745,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6899575,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.5298278,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.70712686,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.7065097,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6849927,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6552702,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.650516,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.65993583,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6669233,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.64064,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.58654016,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.6332748,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.62243986,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.65156096,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6709553,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6227335,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.65715456,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6119453,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.5719406,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.46984628,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.69326043,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.6632829,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6468874,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6313251,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20090617,0.57891965,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.5017077,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.58219564,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.5024713,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.48771882,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.4974896,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.60075057,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6670134,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.5494176,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.4225732,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.5869647,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6480373,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.68409896,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20090617,0.54889596,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.52428615,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.56746256,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.59887207,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6136694,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.5359471,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20090617,0.6428168,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.62854993,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.7026609,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.5802007,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6909015,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.5482236,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6197243,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.5686406,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6007695,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.57965076,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.5850423,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20090108,0.4534511,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.45110846,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.3671713,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.5636463,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.44275463,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.54664516,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.3449871,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.632762,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.50896597,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6509107,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.43943748,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.5727507,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6733273,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.5908537,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.53594416,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.59562254,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.68578863,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6675521,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6337105,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.7211609,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.7167601,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6409153,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.5767505,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.5000041,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.57594436,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6779164,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6125809,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.62421197,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.62720346,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.53737557,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.53088665,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.657012,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.63694954,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.5274935,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.57164544,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.66395104,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.60766053,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.65070426,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.53934276,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.40461278,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.68803585,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6943604,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6483654,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.63228047,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20090617,0.67625624,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.51815164,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.668206,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6826273,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.630479,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.5763824,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.58474475,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.583324,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20090617,0.6642823,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6019537,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.43866837,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.67206,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20090617,0.57714283,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.60500765,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.54658633,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.70102334,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.63705873,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.5959766,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.6393416,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.65768254,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.63859135,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20090617,0.7041354,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.6875001,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20090617,0.58403397,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20081018,0.6332078,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20111119,0.4555504,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.63865864,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20090617,0.67778444,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20090617,0.57262015,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20090617,0.59393466,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.567394,False,unknown,unknown,unknown,n/a,unknown,48000
20080805,anonymous,20080301,0.5555544,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.65839744,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6152726,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.5415172,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.58620346,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6831384,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.63883173,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.5047578,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6498158,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.60544175,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.5335378,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.6050537,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.68024784,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.63827664,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.55186284,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.5864922,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.5971937,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.56537867,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.55915296,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.5681154,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.6815153,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6839905,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.54734063,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.5521326,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.61879677,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6468109,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.52376246,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.5165041,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6142366,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.64637035,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6703065,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6126692,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6373413,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.5882632,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6531216,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.7173431,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6079994,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.58289313,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.6097034,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.5250761,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6464566,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.73844063,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.64309883,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.5236821,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.6283518,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.68450606,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.5485121,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.65726024,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6534494,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6706693,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.56734735,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.60912627,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.65129244,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.65804017,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.6028848,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.644052,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.62267226,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.50031745,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.5151071,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.47733268,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.52751446,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.66818655,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6043116,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.6029417,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.47609168,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.49765995,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.5463332,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6566535,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.5399056,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6205324,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.5554617,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.56912947,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.53745985,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.59952176,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.5349518,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.51670283,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.5396143,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.4095258,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.5768301,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.4859504,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.4458145,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.5303824,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.5127188,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090719,0.50301147,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.43129575,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.60188764,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6257424,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6339905,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.5831647,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.5920728,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.61873853,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.593642,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.45391068,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090719,0.45328426,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.62060297,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.49920884,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.73093796,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6398505,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20081018,0.6243082,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6333896,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.639397,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.5416266,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6755731,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.54113424,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.5576768,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.622399,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6869121,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.7457383,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.60211515,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.6793934,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6590657,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6391758,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.58270437,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.7110383,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.62194544,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.54065114,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090719,0.47322637,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6494932,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.65258276,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20090617,0.52039397,False,unknown,unknown,unknown,n/a,unknown,48000
20080806,anonymous,20080301,0.6603214,False,unknown,unknown,unknown,n/a,unknown,48000
